Movie_Title,Domestic,International,Budget,Distributor,MPAA-Rating,Runtime,Genres,Release_Year
Alex & Emma,14218698,1150199,30000000.0,Warner Bros.,PG-13,96,Comedy,2003
Alex & Emma,14218698,1150199,30000000.0,Warner Bros.,PG-13,96,Romance,2003
How to Deal,14195227,195102,16000000.0,New Line Cinema,PG-13,101,Comedy,2003
How to Deal,14195227,195102,16000000.0,New Line Cinema,PG-13,101,Drama,2003
How to Deal,14195227,195102,16000000.0,New Line Cinema,PG-13,101,Romance,2003
Gods and Generals,12882934,41002,56000000.0,Warner Bros.,PG-13,219,Biography,2003
Gods and Generals,12882934,41002,56000000.0,Warner Bros.,PG-13,219,Drama,2003
Gods and Generals,12882934,41002,56000000.0,Warner Bros.,PG-13,219,History,2003
Gods and Generals,12882934,41002,56000000.0,Warner Bros.,PG-13,219,War,2003
25th Hour,13084595,10843908,5000000.0,Walt Disney Studios Motion Pictures,R,135,Drama,2002
House of 1000 Corpses,12634962,4194583,7000000.0,Lionsgate,R,89,Horror,2003
The Quiet American,12988801,14685323,30000000.0,Miramax,R,101,Drama,2003
The Quiet American,12988801,14685323,30000000.0,Miramax,R,101,Romance,2003
The Quiet American,12988801,14685323,30000000.0,Miramax,R,101,Thriller,2003
The Quiet American,12988801,14685323,30000000.0,Miramax,R,101,War,2003
Confidence,12251640,10762566,15000000.0,Lionsgate,R,97,Crime,2003
Confidence,12251640,10762566,15000000.0,Lionsgate,R,97,Thriller,2003
The Lion King,15686215,3800000,45000000.0,Walt Disney Studios Motion Pictures,G,88,Adventure,2003
The Lion King,15686215,3800000,45000000.0,Walt Disney Studios Motion Pictures,G,88,Animation,2003
The Lion King,15686215,3800000,45000000.0,Walt Disney Studios Motion Pictures,G,88,Drama,2003
The Lion King,15686215,3800000,45000000.0,Walt Disney Studios Motion Pictures,G,88,Family,2003
The Lion King,15686215,3800000,45000000.0,Walt Disney Studios Motion Pictures,G,88,Musical,2003
Winged Migration,10764402,1870561,36000000.0,Sony Pictures Classics,Not Rated,98,Documentary,2003
Narc,10465659,2168088,6500000.0,Paramount Pictures,R,105,Crime,2002
Narc,10465659,2168088,6500000.0,Paramount Pictures,R,105,Drama,2002
Narc,10465659,2168088,6500000.0,Paramount Pictures,R,105,Mystery,2002
Narc,10465659,2168088,6500000.0,Paramount Pictures,R,105,Thriller,2002
House of the Dead,10249719,3568462,12000000.0,Artisan Entertainment,R,90,Action,2003
House of the Dead,10249719,3568462,12000000.0,Artisan Entertainment,R,90,Adventure,2003
House of the Dead,10249719,3568462,12000000.0,Artisan Entertainment,R,90,Horror,2003
Swimming Pool,10130108,12311389,36000000.0,Focus Features,R,102,Crime,2003
Swimming Pool,10130108,12311389,36000000.0,Focus Features,R,102,Drama,2003
Swimming Pool,10130108,12311389,36000000.0,Focus Features,R,102,Mystery,2003
Swimming Pool,10130108,12311389,36000000.0,Focus Features,R,102,Thriller,2003
Duplex,9692135,9630000,40000000.0,Miramax,PG-13,89,Comedy,2003
Dark Blue,9250301,2900000,15000000.0,United Artists,R,118,Crime,2003
Dark Blue,9250301,2900000,15000000.0,United Artists,R,118,Drama,2003
Dark Blue,9250301,2900000,15000000.0,United Artists,R,118,Thriller,2003
The Divorce,9081057,3910939,36000000.0,Fox Searchlight Pictures,PG-13,117,Comedy,2003
The Divorce,9081057,3910939,36000000.0,Fox Searchlight Pictures,PG-13,117,Drama,2003
The Divorce,9081057,3910939,36000000.0,Fox Searchlight Pictures,PG-13,117,Romance,2003
Boat Trip,8600126,6420167,20000000.0,Artisan Entertainment,R,94,Comedy,2003
Talk to Her,9285469,41716081,36000000.0,Sony Pictures Classics,R,112,Drama,2003
Talk to Her,9285469,41716081,36000000.0,Sony Pictures Classics,R,112,Mystery,2003
Talk to Her,9285469,41716081,36000000.0,Sony Pictures Classics,R,112,Romance,2003
Tupac: Resurrection,7718961,89563,36000000.0,Paramount Pictures,R,112,Biography,2003
Tupac: Resurrection,7718961,89563,36000000.0,Paramount Pictures,R,112,Documentary,2003
Tupac: Resurrection,7718961,89563,36000000.0,Paramount Pictures,R,112,Music,2003
The Order,7660806,3900000,36000000.0,Twentieth Century Fox,R,102,Horror,2003
The Order,7660806,3900000,36000000.0,Twentieth Century Fox,R,102,Mystery,2003
The Order,7660806,3900000,36000000.0,Twentieth Century Fox,R,102,Thriller,2003
It Runs in the Family,7491839,719669,36000000.0,Metro-Goldwyn-Mayer (MGM),PG-13,109,Comedy,2003
It Runs in the Family,7491839,719669,36000000.0,Metro-Goldwyn-Mayer (MGM),PG-13,109,Drama,2003
It Runs in the Family,7491839,719669,36000000.0,Metro-Goldwyn-Mayer (MGM),PG-13,109,Romance,2003
Willard,6886089,1660577,20000000.0,New Line Cinema,PG-13,100,Drama,2003
Willard,6886089,1660577,20000000.0,New Line Cinema,PG-13,100,Horror,2003
Willard,6886089,1660577,20000000.0,New Line Cinema,PG-13,100,Thriller,2003
Nowhere in Africa,6180200,18141980,36000000.0,Zeitgeist Films,R,141,Biography,2003
Nowhere in Africa,6180200,18141980,36000000.0,Zeitgeist Films,R,141,Drama,2003
Nowhere in Africa,6180200,18141980,36000000.0,Zeitgeist Films,R,141,History,2003
Chasing Papi,6130049,6531140,36000000.0,Twentieth Century Fox,PG,80,Comedy,2003
Chasing Papi,6130049,6531140,36000000.0,Twentieth Century Fox,PG,80,Romance,2003
Gigli,6087542,1178667,54000000.0,Revolution Studios,R,121,Comedy,2003
Gigli,6087542,1178667,54000000.0,Revolution Studios,R,121,Crime,2003
Gigli,6087542,1178667,54000000.0,Revolution Studios,R,121,Romance,2003
American Splendor,6010990,1975094,36000000.0,Fine Line Features,R,101,Biography,2003
American Splendor,6010990,1975094,36000000.0,Fine Line Features,R,101,Comedy,2003
American Splendor,6010990,1975094,36000000.0,Fine Line Features,R,101,Drama,2003
Spellbound,5728581,1729129,36000000.0,THINKFilm,G,97,Comedy,2003
Spellbound,5728581,1729129,36000000.0,THINKFilm,G,97,Documentary,2003
Spellbound,5728581,1729129,36000000.0,THINKFilm,G,97,Thriller,2003
21 Grams,16290476,44137363,20000000.0,Focus Features,R,124,Crime,2003
21 Grams,16290476,44137363,20000000.0,Focus Features,R,124,Drama,2003
21 Grams,16290476,44137363,20000000.0,Focus Features,R,124,Thriller,2003
Luther,5791328,23622572,30000000.0,R.S. Entertainment,PG-13,123,Biography,2003
Luther,5791328,23622572,30000000.0,R.S. Entertainment,PG-13,123,Drama,2003
Luther,5791328,23622572,30000000.0,R.S. Entertainment,PG-13,123,History,2003
The Human Stain,5381908,17572160,30000000.0,Miramax,R,106,Drama,2003
The Human Stain,5381908,17572160,30000000.0,Miramax,R,106,Romance,2003
The Human Stain,5381908,17572160,30000000.0,Miramax,R,106,Thriller,2003
Grind,5123696,17470,6000000.0,Warner Bros.,PG-13,105,Adventure,2003
Grind,5123696,17470,6000000.0,Warner Bros.,PG-13,105,Comedy,2003
Grind,5123696,17470,6000000.0,Warner Bros.,PG-13,105,Sport,2003
The Barbarian Invasions,5109226,7956091,36000000.0,Alliance Atlantis Vivafilm,R,99,Comedy,2003
The Barbarian Invasions,5109226,7956091,36000000.0,Alliance Atlantis Vivafilm,R,99,Crime,2003
The Barbarian Invasions,5109226,7956091,36000000.0,Alliance Atlantis Vivafilm,R,99,Drama,2003
The Barbarian Invasions,5109226,7956091,36000000.0,Alliance Atlantis Vivafilm,R,99,Mystery,2003
The Barbarian Invasions,5109226,7956091,36000000.0,Alliance Atlantis Vivafilm,R,99,Romance,2003
Big Fish,66809693,56408731,70000000.0,Sony Pictures Entertainment (SPE),PG-13,125,Adventure,2003
Big Fish,66809693,56408731,70000000.0,Sony Pictures Entertainment (SPE),PG-13,125,Drama,2003
Big Fish,66809693,56408731,70000000.0,Sony Pictures Entertainment (SPE),PG-13,125,Fantasy,2003
Big Fish,66809693,56408731,70000000.0,Sony Pictures Entertainment (SPE),PG-13,125,Romance,2003
From Justin to Kelly,4928883,4928883,12000000.0,Twentieth Century Fox,PG,81,Comedy,2003
From Justin to Kelly,4928883,4928883,12000000.0,Twentieth Century Fox,PG,81,Musical,2003
From Justin to Kelly,4928883,4928883,12000000.0,Twentieth Century Fox,PG,81,Romance,2003
In the Cut,4750602,18976191,36000000.0,Screen Gems,R,119,Mystery,2003
In the Cut,4750602,18976191,36000000.0,Screen Gems,R,119,Thriller,2003
Thirteen,4601043,5527917,2000000.0,Fox Searchlight Pictures,R,100,Drama,2003
City of God,7564459,23077311,36000000.0,Miramax,R,130,Crime,2003
City of God,7564459,23077311,36000000.0,Miramax,R,130,Drama,2003
The Magdalene Sisters,4583889,150577,36000000.0,Miramax,R,114,Drama,2003
The Station Agent,5739376,2940438,36000000.0,Miramax,R,89,Comedy,2003
The Station Agent,5739376,2940438,36000000.0,Miramax,R,89,Drama,2003
Beyond Borders,4430101,7274901,35000000.0,Paramount Pictures,R,127,Adventure,2003
Beyond Borders,4430101,7274901,35000000.0,Paramount Pictures,R,127,Drama,2003
Beyond Borders,4430101,7274901,35000000.0,Paramount Pictures,R,127,Romance,2003
Beyond Borders,4430101,7274901,35000000.0,Paramount Pictures,R,127,War,2003
The Real Cancun,3825421,1519662,7500000.0,New Line Cinema,R,96,Documentary,2003
Better Luck Tomorrow,3802390,6836,250000.0,Paramount Pictures,R,101,Crime,2003
Better Luck Tomorrow,3802390,6836,250000.0,Paramount Pictures,R,101,Drama,2003
Better Luck Tomorrow,3802390,6836,250000.0,Paramount Pictures,R,101,Romance,2003
In America,15539656,9843255,36000000.0,Fox Searchlight Pictures,PG-13,105,Drama,2003
Step Into Liquid,3681803,359785,36000000.0,Artisan Entertainment,PG,87,Documentary,2003
Step Into Liquid,3681803,359785,36000000.0,Artisan Entertainment,PG,87,Sport,2003
Laurel Canyon,3663356,748847,36000000.0,Sony Pictures Classics,R,103,Drama,2003
The Secret Lives of Dentists,3707346,56940,36000000.0,Manhattan Pictures,R,104,Drama,2003
The Good Thief,3517797,2239148,30000000.0,Fox Searchlight Pictures,R,109,Action,2003
The Good Thief,3517797,2239148,30000000.0,Fox Searchlight Pictures,R,109,Crime,2003
The Good Thief,3517797,2239148,30000000.0,Fox Searchlight Pictures,R,109,Drama,2003
The Good Thief,3517797,2239148,30000000.0,Fox Searchlight Pictures,R,109,Romance,2003
The Good Thief,3517797,2239148,30000000.0,Fox Searchlight Pictures,R,109,Thriller,2003
Anything Else,3212310,10372765,18000000.0,DreamWorks Distribution,R,108,Comedy,2003
Anything Else,3212310,10372765,18000000.0,DreamWorks Distribution,R,108,Romance,2003
Mambo Italiano,3205730,3385232,36000000.0,IDP Distribution,R,88,Comedy,2003
Mambo Italiano,3205730,3385232,36000000.0,IDP Distribution,R,88,Drama,2003
Mambo Italiano,3205730,3385232,36000000.0,IDP Distribution,R,88,Romance,2003
The Guru,3095506,21033346,36000000.0,Universal Pictures,R,94,Comedy,2003
The Guru,3095506,21033346,36000000.0,Universal Pictures,R,94,Music,2003
The Guru,3095506,21033346,36000000.0,Universal Pictures,R,94,Romance,2003
The Gospel of John,4069090,4069090,10000000.0,THINKFilm,PG-13,180,Biography,2003
The Gospel of John,4069090,4069090,10000000.0,THINKFilm,PG-13,180,Drama,2003
The Gospel of John,4069090,4069090,10000000.0,THINKFilm,PG-13,180,History,2003
"I, Robot",144801023,208332875,120000000.0,Twentieth Century Fox,PG-13,115,Action,2004
"I, Robot",144801023,208332875,120000000.0,Twentieth Century Fox,PG-13,115,Drama,2004
"I, Robot",144801023,208332875,120000000.0,Twentieth Century Fox,PG-13,115,Sci-Fi,2004
"I, Robot",144801023,208332875,120000000.0,Twentieth Century Fox,PG-13,115,Thriller,2004
Troy,133378256,364031596,175000000.0,Warner Bros.,R,163,Drama,2004
Troy,133378256,364031596,175000000.0,Warner Bros.,R,163,History,2004
Meet the Fockers,279261160,243396776,80000000.0,Universal Pictures,PG-13,115,Comedy,2004
Meet the Fockers,279261160,243396776,80000000.0,Universal Pictures,PG-13,115,Romance,2004
50 First Dates,120908074,77505354,75000000.0,Sony Pictures Entertainment (SPE),PG-13,99,Comedy,2004
50 First Dates,120908074,77505354,75000000.0,Sony Pictures Entertainment (SPE),PG-13,99,Drama,2004
50 First Dates,120908074,77505354,75000000.0,Sony Pictures Entertainment (SPE),PG-13,99,Romance,2004
Van Helsing,120177084,179980554,160000000.0,Universal Pictures,PG-13,131,Action,2004
Van Helsing,120177084,179980554,160000000.0,Universal Pictures,PG-13,131,Adventure,2004
Van Helsing,120177084,179980554,160000000.0,Universal Pictures,PG-13,131,Fantasy,2004
Fahrenheit 9/11,119194771,103252111,6000000.0,Lionsgate,R,122,Documentary,2004
Fahrenheit 9/11,119194771,103252111,6000000.0,Lionsgate,R,122,Drama,2004
Fahrenheit 9/11,119194771,103252111,6000000.0,Lionsgate,R,122,War,2004
Dodgeball: A True Underdog Story,114326736,54096491,20000000.0,Twentieth Century Fox,PG-13,92,Comedy,2004
Dodgeball: A True Underdog Story,114326736,54096491,20000000.0,Twentieth Century Fox,PG-13,92,Sport,2004
The Village,114197520,142500000,60000000.0,Walt Disney Studios Motion Pictures,PG-13,108,Drama,2004
The Village,114197520,142500000,60000000.0,Walt Disney Studios Motion Pictures,PG-13,108,Mystery,2004
The Village,114197520,142500000,60000000.0,Walt Disney Studios Motion Pictures,PG-13,108,Thriller,2004
The Grudge,110359362,76921753,10000000.0,Sony Pictures Entertainment (SPE),PG-13,91,Horror,2004
The Grudge,110359362,76921753,10000000.0,Sony Pictures Entertainment (SPE),PG-13,91,Mystery,2004
The Grudge,110359362,76921753,10000000.0,Sony Pictures Entertainment (SPE),PG-13,91,Thriller,2004
Collateral,101005703,119234222,65000000.0,DreamWorks Distribution,R,120,Crime,2004
Collateral,101005703,119234222,65000000.0,DreamWorks Distribution,R,120,Drama,2004
Collateral,101005703,119234222,65000000.0,DreamWorks Distribution,R,120,Thriller,2004
Ocean's Twelve,125544280,237200000,110000000.0,Warner Bros.,PG-13,125,Crime,2004
Ocean's Twelve,125544280,237200000,110000000.0,Warner Bros.,PG-13,125,Thriller,2004
The Princess Diaries 2: Royal Engagement,95170481,39564000,40000000.0,Walt Disney Studios Motion Pictures,Not Rated,113,Comedy,2004
The Princess Diaries 2: Royal Engagement,95170481,39564000,40000000.0,Walt Disney Studios Motion Pictures,Not Rated,113,Family,2004
The Princess Diaries 2: Royal Engagement,95170481,39564000,40000000.0,Walt Disney Studios Motion Pictures,Not Rated,113,Romance,2004
Starsky & Hutch,88237754,82030996,60000000.0,Warner Bros.,PG-13,101,Comedy,2004
Starsky & Hutch,88237754,82030996,60000000.0,Warner Bros.,PG-13,101,Crime,2004
Along Came Polly,88097164,90214565,42000000.0,Universal Pictures,PG-13,90,Comedy,2004
Along Came Polly,88097164,90214565,42000000.0,Universal Pictures,PG-13,90,Romance,2004
Mean Girls,86058055,44067774,17000000.0,Paramount Pictures,PG-13,97,Comedy,2004
Anchorman: The Legend of Ron Burgundy,85288303,5361427,26000000.0,DreamWorks Distribution,PG-13,94,Comedy,2004
A Series of Unfortunate Events,118634549,92833686,140000000.0,Paramount Pictures,PG,108,Adventure,2004
A Series of Unfortunate Events,118634549,92833686,140000000.0,Paramount Pictures,PG,108,Comedy,2004
A Series of Unfortunate Events,118634549,92833686,140000000.0,Paramount Pictures,PG,108,Family,2004
A Series of Unfortunate Events,118634549,92833686,140000000.0,Paramount Pictures,PG,108,Fantasy,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Adventure,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Comedy,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Family,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Fantasy,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Horror,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Mystery,2004
Scooby-Doo 2: Monsters Unleashed,84216833,97000000,36000000.0,Warner Bros.,PG,93,Sci-Fi,2004
The SpongeBob SquarePants Movie,85417988,54775005,30000000.0,Paramount Pictures,PG,87,Action,2004
The SpongeBob SquarePants Movie,85417988,54775005,30000000.0,Paramount Pictures,PG,87,Adventure,2004
The SpongeBob SquarePants Movie,85417988,54775005,30000000.0,Paramount Pictures,PG,87,Animation,2004
The SpongeBob SquarePants Movie,85417988,54775005,30000000.0,Paramount Pictures,PG,87,Comedy,2004
The SpongeBob SquarePants Movie,85417988,54775005,30000000.0,Paramount Pictures,PG,87,Family,2004
The SpongeBob SquarePants Movie,85417988,54775005,30000000.0,Paramount Pictures,PG,87,Fantasy,2004
The Notebook,81001787,36810836,29000000.0,New Line Cinema,PG-13,123,Drama,2004
The Notebook,81001787,36810836,29000000.0,New Line Cinema,PG-13,123,Romance,2004
Alien vs. Predator,80282231,97144859,60000000.0,Twentieth Century Fox,PG-13,101,Action,2004
Alien vs. Predator,80282231,97144859,60000000.0,Twentieth Century Fox,PG-13,101,Adventure,2004
Alien vs. Predator,80282231,97144859,60000000.0,Twentieth Century Fox,PG-13,101,Horror,2004
Alien vs. Predator,80282231,97144859,60000000.0,Twentieth Century Fox,PG-13,101,Sci-Fi,2004
Alien vs. Predator,80282231,97144859,60000000.0,Twentieth Century Fox,PG-13,101,Thriller,2004
Man on Fire,77911774,52923078,70000000.0,Twentieth Century Fox,R,146,Action,2004
Man on Fire,77911774,52923078,70000000.0,Twentieth Century Fox,R,146,Crime,2004
Man on Fire,77911774,52923078,70000000.0,Twentieth Century Fox,R,146,Drama,2004
Man on Fire,77911774,52923078,70000000.0,Twentieth Century Fox,R,146,Thriller,2004
The Terminal,77872883,140812724,60000000.0,DreamWorks Distribution,PG-13,128,Comedy,2004
The Terminal,77872883,140812724,60000000.0,DreamWorks Distribution,PG-13,128,Drama,2004
The Terminal,77872883,140812724,60000000.0,DreamWorks Distribution,PG-13,128,Romance,2004
